Carbon concentration / weight %,Silicon concentration / weight %,Manganese concentration / weight %,Sulphur concentration / weight %,Phosphorus concentration / weight %,Nickel concentration / weight %,Chromium concentration / weight %,Molybdenum concentration / weight %,Vanadium concentration / weight %,Copper concentration / weight %,Cobalt concentration / weight %,Tungsten concentration / weight %,Oxygen concentration / parts per million by weight,Titanium concentration / parts per million by weight,Nitrogen concentration / parts per million by weight,Aluminium concentration / parts per million by weight,Boron concentration / parts per million by weight,Niobium concentration / parts per million by weight,Tin concentration / parts per million by weight,Arsenic concentration / parts per million by weight,Antimony concentration / parts per million by weight,Current / A,Voltage / V,AC or DC,Heat input / kJ mm^{-1},Interpass temperature,Post weld heat treatment temperature,Post weld heat treatment time / hours,Yield strength / MPa,Ultimate tensile strength / MPa,Elongation / %,Reduction of Area / %,Charpy temperature,Charpy impact toughness / J,Electrode Positive,Electrode Negative,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_TSA,Group_Alekseev&,Group_Birmingham,Group_Blond&,Group_Chandel&,Group_Cunh,Group_Ditt,Group_EPRI,Group_Es,Group_EvHtIp1979,Group_Evans,Group_EvansLetter,Group_Ga&K,Group_Gar&K,Group_Hunt&,Group_Icici&,Group_Inag&,Group_JorgeEtAl,Group_Kik,Group_Kluket,Group_KocakPEv,Group_KocakPREv,Group_Mart,Group_Natsume,Group_PakSven,Group_PantK,Group_Pat,Group_RC81033,Group_RaiterGonzal,Group_Stil,Group_SurianEtAl,Group_SvenGret,Group_Sw&Rog,Group_Wats,Group_p-RR82011
0.02002902887055479,1.6137764424656305,0.25438171275862415,-0.40115484038137705,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.3809632038833923,-0.013009846826949086,-0.35075976000405445,3.7417704855342095,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,1.6137764424656305,0.25438171275862415,-0.40115484038137705,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.3809632038833923,-0.013009846826949086,-0.35075976000405445,3.7417704855342095,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,417.0,528.0,29.0,78.9,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,1.6137764424656305,0.25438171275862415,-0.40115484038137705,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.3809632038833923,-0.013009846826949086,-0.35075976000405445,3.7417704855342095,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,,,,,-84.0,28.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,1.6137764424656305,0.25438171275862415,-0.40115484038137705,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.3809632038833923,-0.013009846826949086,-0.35075976000405445,3.7417704855342095,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,,,,,-69.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,491.0,570.0,29.2,77.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-74.0,28.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-38.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,443.0,550.0,29.4,76.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,,,,,-88.0,28.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14560001822219043,2.147484096455131,0.306734844623237,-0.49026440019178913,-0.24884103944270763,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20924960072872012,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.37658312793381254,-0.07349760127121811,-0.37186885177020435,4.7723433694661725,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,,,,,-52.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10554196048108085,0.19055603182696104,-1.4732716387735987,-0.40115484038137705,-0.45305633857800465,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20899250560004337,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.40286358363129093,-0.07349760127121811,-0.06578702116103079,-0.4449318554393884,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,402.0,494.0,33.3,77.5,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10554196048108085,0.19055603182696104,-1.4732716387735987,-0.40115484038137705,-0.45305633857800465,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20899250560004337,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.40286358363129093,-0.07349760127121811,-0.06578702116103079,-0.4449318554393884,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-45.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10554196048108085,0.19055603182696104,-1.4732716387735987,-0.40115484038137705,-0.45305633857800465,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20899250560004337,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.40286358363129093,-0.07349760127121811,-0.06578702116103079,-0.4449318554393884,0.12422676070322557,-0.3435128536801529,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,329.0,447.0,36.4,80.5,-54.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.2795073074918779,-1.4994482047059052,-0.22293572076055287,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.10255512232787586,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.43352411527834905,-0.013009846826949086,-0.05523247527795584,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,436.0,513.0,29.2,77.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.2795073074918779,-1.4994482047059052,-0.22293572076055287,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.10255512232787586,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.43352411527834905,-0.013009846826949086,-0.05523247527795584,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-43.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.2795073074918779,-1.4994482047059052,-0.22293572076055287,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.10255512232787586,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.43352411527834905,-0.013009846826949086,-0.05523247527795584,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,398.0,481.0,30.8,76.0,-47.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.6353124101515456,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.01313768557665403,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.32840229248843544,-0.09769270304892573,0.05031298355279366,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,478.0,546.0,28.2,78.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.6353124101515456,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.01313768557665403,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.32840229248843544,-0.09769270304892573,0.05031298355279366,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-43.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.18925595338217127,0.6353124101515456,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.01313768557665403,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.32840229248843544,-0.09769270304892573,0.05031298355279366,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,446.0,526.0,,76.0,-30.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.06368496403053563,0.2795073074918779,-1.4994482047059052,-0.1338261609501408,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.09797907803997596,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.42038388742960986,-0.15818045749319476,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,488.0,548.0,25.6,77.5,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.06368496403053563,0.2795073074918779,-1.4994482047059052,-0.1338261609501408,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.09797907803997596,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.42038388742960986,-0.15818045749319476,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-42.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.06368496403053563,0.2795073074918779,-1.4994482047059052,-0.1338261609501408,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.09797907803997596,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.42038388742960986,-0.15818045749319476,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,458.0,547.0,25.6,76.0,-28.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14739895693162605,0.2795073074918779,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.20852998337097126,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.4379041912279288,-0.12188780482663333,0.008094800020493858,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,490.0,563.0,25.2,77.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14739895693162605,0.2795073074918779,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.20852998337097126,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.4379041912279288,-0.12188780482663333,0.008094800020493858,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-40.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14739895693162605,0.2795073074918779,-1.4732716387735987,-0.1338261609501408,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.20852998337097126,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.4379041912279288,-0.12188780482663333,0.008094800020493858,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,483.0,576.0,25.2,76.0,-22.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0618860253211,0.19055603182696104,-0.47856213334595527,-0.22293572076055287,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20847831534268993,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.27584138109347867,-0.037204948604656694,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,443.0,522.0,31.1,77.0,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0618860253211,0.19055603182696104,-0.47856213334595527,-0.22293572076055287,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20847831534268993,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.27584138109347867,-0.037204948604656694,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-60.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0618860253211,0.19055603182696104,-0.47856213334595527,-0.22293572076055287,-0.40200251379418034,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.20847831534268993,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.27584138109347867,-0.037204948604656694,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,332.0,461.0,33.3,80.3,-80.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,0.10160475616204462,-0.5047386992782618,-0.22293572076055287,-0.2998948642265319,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.09998417104110854,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.39410343173213147,-0.08559515216007192,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,456.0,534.0,25.0,79.6,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,0.10160475616204462,-0.5047386992782618,-0.22293572076055287,-0.2998948642265319,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.09998417104110854,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.39410343173213147,-0.08559515216007192,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-1.0700504314518786,-0.8271147507240032,,,,,-69.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02002902887055479,0.10160475616204462,-0.5047386992782618,-0.22293572076055287,-0.2998948642265319,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,-0.09998417104110854,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.39410343173213147,-0.08559515216007192,-0.08689611292718069,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,0.9698562188202643,-0.49795767330859864,434.0,515.0,29.8,78.9,-67.0,100.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10374302177164521,-0.1652490708327061,-0.42620900148134244,-0.22293572076055287,-0.35094868901035614,-0.31815521608147473,-0.42745181015783823,-0.5635504743627413,0.015708636863421364,-0.28970543996702236,-0.05466598068318548,-0.05731610518205405,0.40724365958087066,-0.14608290660434095,-0.37186885177020435,-0.4449318554393884,0.12422676070322557,-0.32864497254603114,-0.18274102439687231,-0.22411680566640596,-0.2562598019089032,-0.5314482730945775,-0.4755243031590946,0.16151457061744992,-0.5400214989042548,-0.10714765849000296,-0.19078032357595498,1.4769847911838287,505.0,570.0,24.8,77.4,,,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
